transaction_id,branch_id,cashier_id,total_amount,discount_amount,final_amount,payment_method,status,transaction_at
331,6,18,501.82,25.09,476.73,CARD,COMPLETED,2026-02-07 18:28:00
332,6,18,66.01,0.0,66.01,CASH,COMPLETED,2026-02-07 18:34:00
333,6,19,185.62,9.28,176.34,CARD,COMPLETED,2026-02-07 14:24:00
334,6,19,414.57,20.73,393.84,CASH,COMPLETED,2026-02-07 09:03:00
335,6,19,420.95,42.09,378.86,CARD,COMPLETED,2026-02-07 16:40:00
336,6,18,145.98,0.0,145.98,CASH,COMPLETED,2026-02-07 10:14:00
337,6,19,333.06,33.31,299.75,CASH,REFUNDED,2026-02-07 14:30:00
338,6,18,458.64,0.0,458.64,CARD,COMPLETED,2026-02-07 10:52:00
339,6,19,72.83,7.28,65.55,CASH,COMPLETED,2026-02-07 20:45:00
340,6,19,233.78,23.38,210.4,CARD,COMPLETED,2026-02-07 19:49:00
341,6,18,546.7,0.0,546.7,CASH,COMPLETED,2026-02-07 19:09:00
342,6,18,520.49,0.0,520.49,CASH,COMPLETED,2026-02-07 10:18:00
343,6,19,314.24,0.0,314.24,CARD,COMPLETED,2026-02-07 10:44:00
344,6,18,429.31,21.47,407.84,CARD,REFUNDED,2026-02-07 12:22:00
345,6,18,97.26,0.0,97.26,CARD,COMPLETED,2026-02-07 13:45:00
346,6,18,480.3,24.02,456.28,CASH,COMPLETED,2026-02-07 11:45:00
347,6,19,346.99,0.0,346.99,CARD,COMPLETED,2026-02-07 19:13:00
348,6,19,488.34,0.0,488.34,CARD,COMPLETED,2026-02-07 13:57:00
349,6,18,154.93,7.75,147.18,CASH,COMPLETED,2026-02-07 11:02:00
350,6,18,520.25,52.03,468.22,CASH,COMPLETED,2026-02-07 09:04:00
351,1,4,484.71,48.47,436.24,CASH,COMPLETED,2026-02-08 09:39:00
352,1,4,129.3,0.0,129.3,CASH,COMPLETED,2026-02-08 14:40:00
353,1,3,68.58,3.43,65.15,WALLET,COMPLETED,2026-02-08 15:15:00
354,1,4,491.92,0.0,491.92,WALLET,COMPLETED,2026-02-08 16:11:00
355,1,3,300.67,0.0,300.67,CARD,COMPLETED,2026-02-08 11:39:00
356,1,4,355.1,0.0,355.1,CASH,COMPLETED,2026-02-08 11:40:00
357,1,4,348.41,0.0,348.41,CASH,COMPLETED,2026-02-08 09:15:00
358,1,4,425.37,21.27,404.1,CARD,COMPLETED,2026-02-08 09:04:00
359,1,3,186.26,9.31,176.95,CARD,COMPLETED,2026-02-08 10:18:00
360,1,4,111.94,0.0,111.94,CARD,COMPLETED,2026-02-08 21:28:00
361,1,3,465.18,0.0,465.18,CASH,COMPLETED,2026-02-08 18:16:00
362,1,3,494.51,0.0,494.51,CARD,COMPLETED,2026-02-08 19:45:00
363,1,4,460.64,0.0,460.64,CARD,COMPLETED,2026-02-08 10:28:00
364,1,3,307.0,0.0,307.0,CASH,COMPLETED,2026-02-08 21:24:00
365,1,4,152.03,7.6,144.43,CARD,COMPLETED,2026-02-08 19:23:00
366,1,3,596.46,29.82,566.64,CASH,COMPLETED,2026-02-08 09:39:00
367,1,3,183.07,18.31,164.76,CASH,COMPLETED,2026-02-08 10:10:00
368,2,7,317.32,0.0,317.32,WALLET,COMPLETED,2026-02-08 17:45:00
369,2,7,86.91,0.0,86.91,CASH,VOIDED,2026-02-08 15:05:00
370,2,7,316.57,0.0,316.57,CASH,COMPLETED,2026-02-08 17:41:00
371,2,7,209.39,0.0,209.39,CASH,COMPLETED,2026-02-08 09:43:00
372,2,6,102.3,10.23,92.07,WALLET,COMPLETED,2026-02-08 10:02:00
373,2,6,520.0,26.0,494.0,CASH,COMPLETED,2026-02-08 17:38:00
374,2,7,121.01,0.0,121.01,CARD,COMPLETED,2026-02-08 19:31:00
375,2,7,527.55,0.0,527.55,WALLET,COMPLETED,2026-02-08 12:15:00
376,2,6,484.6,0.0,484.6,WALLET,COMPLETED,2026-02-08 09:51:00
377,2,7,144.81,0.0,144.81,CARD,COMPLETED,2026-02-08 11:30:00
378,2,6,573.74,57.37,516.37,CASH,COMPLETED,2026-02-08 18:38:00
379,2,7,303.05,0.0,303.05,CARD,COMPLETED,2026-02-08 16:59:00
380,2,6,290.53,0.0,290.53,CASH,COMPLETED,2026-02-08 09:02:00
381,2,7,437.83,0.0,437.83,CARD,COMPLETED,2026-02-08 09:33:00
382,2,6,524.26,0.0,524.26,CARD,COMPLETED,2026-02-08 11:22:00
383,2,6,511.5,25.58,485.92,CASH,COMPLETED,2026-02-08 13:23:00
384,2,6,304.06,30.41,273.65,CASH,COMPLETED,2026-02-08 16:31:00
385,2,7,244.49,0.0,244.49,CARD,COMPLETED,2026-02-08 10:49:00
386,2,7,188.87,0.0,188.87,CASH,COMPLETED,2026-02-08 15:20:00
387,2,7,276.11,0.0,276.11,CARD,COMPLETED,2026-02-08 13:14:00
388,2,7,99.04,0.0,99.04,CARD,COMPLETED,2026-02-08 09:37:00
389,2,7,262.97,13.15,249.82,CASH,COMPLETED,2026-02-08 14:08:00
390,2,7,302.28,0.0,302.28,CARD,COMPLETED,2026-02-08 09:39:00
391,2,7,101.82,10.18,91.64,CASH,REFUNDED,2026-02-08 12:41:00
392,2,7,408.9,20.45,388.45,CASH,COMPLETED,2026-02-08 09:42:00
393,2,7,353.63,35.36,318.27,CASH,COMPLETED,2026-02-08 16:55:00
394,2,7,146.64,0.0,146.64,CASH,COMPLETED,2026-02-08 17:04:00
395,2,6,388.59,19.43,369.16,CARD,VOIDED,2026-02-08 11:38:00
396,2,7,443.46,0.0,443.46,WALLET,COMPLETED,2026-02-08 10:45:00
397,2,6,223.16,22.32,200.84,CASH,COMPLETED,2026-02-08 11:50:00
398,2,7,422.89,21.14,401.75,CARD,REFUNDED,2026-02-08 18:09:00
399,2,7,378.87,0.0,378.87,CASH,REFUNDED,2026-02-08 18:38:00
400,2,7,165.1,0.0,165.1,CASH,COMPLETED,2026-02-08 16:29:00
401,2,7,59.14,0.0,59.14,CASH,VOIDED,2026-02-08 15:35:00
402,2,6,282.5,0.0,282.5,CASH,COMPLETED,2026-02-08 16:44:00
403,3,10,146.69,0.0,146.69,CASH,COMPLETED,2026-02-08 09:21:00
404,3,10,358.95,0.0,358.95,CARD,COMPLETED,2026-02-08 18:32:00
405,3,9,337.64,0.0,337.64,WALLET,COMPLETED,2026-02-08 11:33:00
406,3,10,414.41,41.44,372.97,CASH,COMPLETED,2026-02-08 19:52:00
407,3,10,35.23,3.52,31.71,CARD,REFUNDED,2026-02-08 16:44:00
408,3,10,40.63,0.0,40.63,CASH,REFUNDED,2026-02-08 10:17:00
409,3,10,113.38,0.0,113.38,CASH,COMPLETED,2026-02-08 15:52:00
410,3,9,470.35,47.04,423.31,CASH,COMPLETED,2026-02-08 20:18:00
411,3,10,137.95,0.0,137.95,CARD,COMPLETED,2026-02-08 11:04:00
412,3,10,494.74,0.0,494.74,CARD,REFUNDED,2026-02-08 16:27:00
413,3,10,90.34,9.03,81.31,CASH,COMPLETED,2026-02-08 11:37:00
414,3,10,248.97,0.0,248.97,CARD,COMPLETED,2026-02-08 19:46:00
415,3,9,473.11,0.0,473.11,CARD,COMPLETED,2026-02-08 14:37:00
416,3,9,55.85,2.79,53.06,CARD,COMPLETED,2026-02-08 09:20:00
417,3,9,47.41,0.0,47.41,CARD,COMPLETED,2026-02-08 17:51:00
418,3,10,36.26,3.63,32.63,CARD,COMPLETED,2026-02-08 19:40:00
419,3,10,330.46,0.0,330.46,CASH,COMPLETED,2026-02-08 19:53:00
420,3,10,94.02,9.4,84.62,CASH,COMPLETED,2026-02-08 16:28:00
421,3,9,204.18,20.42,183.76,CASH,COMPLETED,2026-02-08 12:45:00
422,3,9,158.65,15.87,142.78,WALLET,COMPLETED,2026-02-08 14:28:00
423,3,10,281.92,0.0,281.92,CASH,COMPLETED,2026-02-08 20:16:00
424,3,10,298.02,0.0,298.02,CASH,COMPLETED,2026-02-08 12:33:00
425,3,10,483.48,0.0,483.48,CASH,COMPLETED,2026-02-08 14:03:00
426,3,10,528.38,0.0,528.38,CARD,COMPLETED,2026-02-08 20:34:00
427,3,10,439.43,0.0,439.43,CASH,COMPLETED,2026-02-08 12:40:00
428,3,9,276.65,27.66,248.99,CARD,COMPLETED,2026-02-08 14:57:00
429,3,10,307.88,15.39,292.49,WALLET,COMPLETED,2026-02-08 16:47:00
430,3,10,46.99,0.0,46.99,CASH,COMPLETED,2026-02-08 09:50:00
431,3,10,354.15,0.0,354.15,CASH,COMPLETED,2026-02-08 12:13:00
432,3,10,510.94,0.0,510.94,CARD,COMPLETED,2026-02-08 10:07:00
433,3,9,288.97,0.0,288.97,CASH,COMPLETED,2026-02-08 19:05:00
434,3,10,412.68,41.27,371.41,CARD,COMPLETED,2026-02-08 10:48:00
435,3,9,40.23,0.0,40.23,CASH,COMPLETED,2026-02-08 10:19:00
436,3,9,301.43,15.07,286.36,CARD,COMPLETED,2026-02-08 18:03:00
437,3,10,499.45,0.0,499.45,CASH,COMPLETED,2026-02-08 17:41:00
438,3,9,216.75,10.84,205.91,CASH,COMPLETED,2026-02-08 16:30:00
439,3,10,227.28,22.73,204.55,CARD,COMPLETED,2026-02-08 18:42:00
440,3,10,333.68,0.0,333.68,CASH,COMPLETED,2026-02-08 10:28:00
441,3,9,430.67,21.53,409.14,CARD,COMPLETED,2026-02-08 17:45:00
442,3,10,499.8,0.0,499.8,CASH,COMPLETED,2026-02-08 10:16:00
443,3,10,435.87,43.59,392.28,CARD,COMPLETED,2026-02-08 18:03:00
444,3,10,440.37,22.02,418.35,CASH,COMPLETED,2026-02-08 12:38:00
445,3,9,112.91,0.0,112.91,CASH,COMPLETED,2026-02-08 12:31:00
446,4,12,152.79,15.28,137.51,CASH,COMPLETED,2026-02-08 17:55:00
447,4,12,226.18,0.0,226.18,WALLET,COMPLETED,2026-02-08 11:03:00
448,4,13,107.91,0.0,107.91,CASH,COMPLETED,2026-02-08 16:33:00
449,4,13,523.64,0.0,523.64,CARD,COMPLETED,2026-02-08 16:16:00
450,4,12,371.46,0.0,371.46,CASH,COMPLETED,2026-02-08 09:20:00
451,4,13,325.35,0.0,325.35,CARD,COMPLETED,2026-02-08 10:22:00
452,4,12,153.01,0.0,153.01,CASH,COMPLETED,2026-02-08 14:57:00
453,4,13,161.55,0.0,161.55,CARD,COMPLETED,2026-02-08 20:57:00
454,4,13,226.37,0.0,226.37,CASH,COMPLETED,2026-02-08 14:37:00
455,4,13,191.13,0.0,191.13,CASH,COMPLETED,2026-02-08 12:27:00
456,4,12,300.58,0.0,300.58,CASH,COMPLETED,2026-02-08 13:19:00
457,4,12,304.17,30.42,273.75,CASH,COMPLETED,2026-02-08 09:32:00
458,4,13,226.49,0.0,226.49,CASH,REFUNDED,2026-02-08 11:23:00
459,4,12,585.09,29.25,555.84,CASH,COMPLETED,2026-02-08 11:46:00
460,4,12,328.68,0.0,328.68,CASH,COMPLETED,2026-02-08 10:02:00
461,4,13,286.92,28.69,258.23,CARD,COMPLETED,2026-02-08 16:57:00
462,4,12,390.98,19.55,371.43,CARD,COMPLETED,2026-02-08 20:00:00
463,4,12,250.25,0.0,250.25,CARD,COMPLETED,2026-02-08 18:25:00
464,4,12,290.61,14.53,276.08,CASH,COMPLETED,2026-02-08 13:23:00
465,4,12,130.91,6.55,124.36,CASH,COMPLETED,2026-02-08 18:00:00
466,4,13,201.45,0.0,201.45,CARD,COMPLETED,2026-02-08 12:50:00
467,4,13,558.35,0.0,558.35,CARD,COMPLETED,2026-02-08 13:11:00
468,4,13,498.98,0.0,498.98,CARD,COMPLETED,2026-02-08 11:38:00
469,5,16,269.18,0.0,269.18,CARD,COMPLETED,2026-02-08 10:37:00
470,5,15,252.69,25.27,227.42,WALLET,VOIDED,2026-02-08 09:13:00
471,5,15,336.15,0.0,336.15,CASH,COMPLETED,2026-02-08 21:00:00
472,5,16,237.82,0.0,237.82,CASH,COMPLETED,2026-02-08 15:52:00
473,5,15,212.2,0.0,212.2,CARD,COMPLETED,2026-02-08 19:18:00
474,5,16,64.11,0.0,64.11,CARD,COMPLETED,2026-02-08 12:58:00
475,5,16,444.94,0.0,444.94,CASH,COMPLETED,2026-02-08 18:23:00
476,5,15,539.03,53.9,485.13,CASH,VOIDED,2026-02-08 16:28:00
477,5,16,304.03,0.0,304.03,CARD,COMPLETED,2026-02-08 17:46:00
478,5,15,342.8,17.14,325.66,CASH,COMPLETED,2026-02-08 12:37:00
479,5,16,181.32,0.0,181.32,CARD,COMPLETED,2026-02-08 16:39:00
480,5,16,409.61,0.0,409.61,WALLET,COMPLETED,2026-02-08 17:55:00
481,5,16,306.01,0.0,306.01,CASH,COMPLETED,2026-02-08 18:10:00
482,5,16,186.77,0.0,186.77,CARD,COMPLETED,2026-02-08 18:50:00
483,5,15,387.86,19.39,368.47,CASH,COMPLETED,2026-02-08 21:45:00
484,5,16,326.65,0.0,326.65,CARD,COMPLETED,2026-02-08 15:55:00
485,5,15,44.89,0.0,44.89,CARD,COMPLETED,2026-02-08 20:20:00
486,5,15,530.28,0.0,530.28,WALLET,COMPLETED,2026-02-08 12:41:00
487,5,16,126.38,0.0,126.38,CASH,COMPLETED,2026-02-08 14:25:00
488,5,16,443.36,0.0,443.36,CASH,COMPLETED,2026-02-08 09:00:00
489,5,15,556.02,27.8,528.22,CASH,COMPLETED,2026-02-08 09:05:00
490,5,16,98.69,0.0,98.69,CASH,COMPLETED,2026-02-08 10:12:00
491,5,16,494.86,0.0,494.86,WALLET,COMPLETED,2026-02-08 10:23:00
492,5,15,197.89,19.79,178.1,WALLET,COMPLETED,2026-02-08 15:49:00
493,5,16,506.01,0.0,506.01,CARD,COMPLETED,2026-02-08 19:11:00
494,5,15,75.82,7.58,68.24,CASH,COMPLETED,2026-02-08 17:14:00
495,5,16,189.48,9.47,180.01,CARD,REFUNDED,2026-02-08 19:19:00
496,5,15,515.7,0.0,515.7,CASH,REFUNDED,2026-02-08 21:03:00
497,5,16,136.02,0.0,136.02,CASH,COMPLETED,2026-02-08 18:06:00
498,5,15,508.66,50.87,457.79,CASH,COMPLETED,2026-02-08 10:05:00
499,5,16,405.62,0.0,405.62,CASH,COMPLETED,2026-02-08 15:54:00
500,6,18,123.34,0.0,123.34,CARD,COMPLETED,2026-02-08 13:44:00
501,6,18,62.53,6.25,56.28,CASH,COMPLETED,2026-02-08 19:25:00
502,6,19,466.62,0.0,466.62,CASH,COMPLETED,2026-02-08 19:54:00
503,6,18,452.75,0.0,452.75,CARD,COMPLETED,2026-02-08 20:53:00
504,6,19,239.33,0.0,239.33,CASH,COMPLETED,2026-02-08 10:25:00
505,6,19,131.41,13.14,118.27,CASH,COMPLETED,2026-02-08 09:59:00
506,6,19,344.9,0.0,344.9,CARD,COMPLETED,2026-02-08 13:28:00
507,6,18,133.95,0.0,133.95,CASH,COMPLETED,2026-02-08 20:38:00
508,6,18,527.71,0.0,527.71,CASH,COMPLETED,2026-02-08 09:10:00
509,6,18,418.11,0.0,418.11,CASH,COMPLETED,2026-02-08 16:08:00
510,6,19,497.97,0.0,497.97,CARD,COMPLETED,2026-02-08 10:37:00
511,6,19,405.8,0.0,405.8,CASH,COMPLETED,2026-02-08 12:18:00
512,6,19,130.31,0.0,130.31,WALLET,COMPLETED,2026-02-08 13:16:00
513,6,19,252.45,0.0,252.45,CASH,COMPLETED,2026-02-08 15:41:00
514,6,19,562.16,0.0,562.16,CARD,COMPLETED,2026-02-08 19:14:00
515,6,18,274.81,0.0,274.81,CASH,COMPLETED,2026-02-08 15:47:00
516,6,18,401.24,0.0,401.24,CASH,COMPLETED,2026-02-08 16:39:00
517,6,18,305.38,15.27,290.11,CASH,COMPLETED,2026-02-08 10:52:00
518,6,18,198.65,19.87,178.78,CASH,COMPLETED,2026-02-08 17:58:00
519,6,19,333.73,0.0,333.73,CARD,COMPLETED,2026-02-08 13:26:00
520,6,18,175.29,17.53,157.76,CASH,COMPLETED,2026-02-08 13:22:00
521,6,18,80.28,4.01,76.27,CASH,REFUNDED,2026-02-08 15:13:00
522,6,18,136.29,0.0,136.29,CASH,COMPLETED,2026-02-08 14:26:00
523,6,18,144.23,0.0,144.23,WALLET,COMPLETED,2026-02-08 09:13:00
524,6,19,212.2,0.0,212.2,CARD,COMPLETED,2026-02-08 19:11:00
525,6,19,211.78,10.59,201.19,CASH,COMPLETED,2026-02-08 10:57:00
526,6,19,85.08,8.51,76.57,CARD,COMPLETED,2026-02-08 19:20:00
527,6,19,244.33,0.0,244.33,CASH,COMPLETED,2026-02-08 16:57:00
528,6,19,321.82,0.0,321.82,CARD,COMPLETED,2026-02-08 16:21:00
529,6,19,237.07,0.0,237.07,CARD,COMPLETED,2026-02-08 15:15:00
530,6,18,574.21,28.71,545.5,CASH,COMPLETED,2026-02-08 21:39:00
531,6,19,260.64,0.0,260.64,CASH,COMPLETED,2026-02-08 10:43:00
532,6,19,82.62,8.26,74.36,CARD,COMPLETED,2026-02-08 10:32:00
533,6,18,160.68,0.0,160.68,WALLET,COMPLETED,2026-02-08 10:07:00
534,6,19,577.63,0.0,577.63,CASH,COMPLETED,2026-02-08 17:22:00
535,6,18,139.07,6.95,132.12,WALLET,COMPLETED,2026-02-08 09:18:00
536,6,18,177.48,8.87,168.61,CASH,COMPLETED,2026-02-08 10:31:00
537,6,19,365.53,18.28,347.25,CARD,VOIDED,2026-02-08 19:46:00
538,6,19,579.19,0.0,579.19,CARD,COMPLETED,2026-02-08 18:56:00
539,6,19,174.22,0.0,174.22,CASH,COMPLETED,2026-02-08 15:49:00
540,1,4,408.14,0.0,408.14,WALLET,COMPLETED,2026-02-09 09:18:00
541,1,4,155.4,7.77,147.63,CASH,COMPLETED,2026-02-09 19:44:00
542,1,3,145.45,0.0,145.45,CARD,REFUNDED,2026-02-09 10:27:00
543,1,4,536.45,53.65,482.8,CASH,COMPLETED,2026-02-09 12:15:00
544,1,4,395.78,39.58,356.2,CASH,COMPLETED,2026-02-09 11:17:00
545,1,3,237.88,23.79,214.09,CARD,COMPLETED,2026-02-09 14:29:00
546,1,4,340.73,0.0,340.73,CARD,COMPLETED,2026-02-09 15:56:00
547,1,3,573.16,0.0,573.16,CARD,COMPLETED,2026-02-09 15:36:00
548,1,3,223.54,0.0,223.54,CARD,COMPLETED,2026-02-09 13:13:00
549,1,4,578.99,0.0,578.99,CASH,COMPLETED,2026-02-09 18:08:00
550,1,4,112.28,0.0,112.28,CASH,REFUNDED,2026-02-09 21:47:00
551,1,4,358.53,0.0,358.53,CASH,COMPLETED,2026-02-09 12:55:00
552,1,3,166.63,0.0,166.63,CARD,COMPLETED,2026-02-09 13:50:00
553,1,4,586.39,29.32,557.07,WALLET,COMPLETED,2026-02-09 15:46:00
554,1,3,423.93,0.0,423.93,CARD,COMPLETED,2026-02-09 12:08:00
555,1,3,87.29,8.73,78.56,CASH,COMPLETED,2026-02-09 11:51:00
556,1,4,119.63,0.0,119.63,CASH,COMPLETED,2026-02-09 21:44:00
557,1,3,543.9,0.0,543.9,CASH,COMPLETED,2026-02-09 12:53:00
558,1,3,207.51,0.0,207.51,CASH,COMPLETED,2026-02-09 19:41:00
559,1,4,144.6,0.0,144.6,CASH,COMPLETED,2026-02-09 10:23:00
560,1,4,237.01,0.0,237.01,CASH,REFUNDED,2026-02-09 15:16:00
561,1,3,95.57,0.0,95.57,CASH,COMPLETED,2026-02-09 12:08:00
562,1,4,562.02,56.2,505.82,CASH,COMPLETED,2026-02-09 19:20:00
563,1,3,400.28,40.03,360.25,CARD,COMPLETED,2026-02-09 17:36:00
564,1,4,194.26,19.43,174.83,CASH,COMPLETED,2026-02-09 14:33:00
565,1,4,438.96,21.95,417.01,CARD,COMPLETED,2026-02-09 15:55:00
566,1,4,254.13,12.71,241.42,WALLET,COMPLETED,2026-02-09 20:03:00
567,1,3,192.13,9.61,182.52,CASH,COMPLETED,2026-02-09 11:21:00
568,1,3,142.03,0.0,142.03,CASH,COMPLETED,2026-02-09 17:21:00
569,1,3,169.89,0.0,169.89,CARD,COMPLETED,2026-02-09 20:40:00
570,1,3,344.68,17.23,327.45,CASH,REFUNDED,2026-02-09 16:45:00
571,1,3,366.4,36.64,329.76,CASH,COMPLETED,2026-02-09 13:51:00
572,1,3,498.94,0.0,498.94,CASH,COMPLETED,2026-02-09 16:32:00
573,1,4,472.99,0.0,472.99,CASH,COMPLETED,2026-02-09 20:28:00
574,1,3,363.53,0.0,363.53,CARD,COMPLETED,2026-02-09 12:47:00
575,1,3,577.49,28.87,548.62,CASH,COMPLETED,2026-02-09 15:34:00
576,1,3,213.77,21.38,192.39,CARD,COMPLETED,2026-02-09 11:59:00
577,1,3,72.8,0.0,72.8,CASH,COMPLETED,2026-02-09 18:26:00
578,1,3,75.32,3.77,71.55,CASH,COMPLETED,2026-02-09 09:07:00
579,1,4,458.83,0.0,458.83,CASH,COMPLETED,2026-02-09 18:46:00
580,1,3,593.8,59.38,534.42,CASH,COMPLETED,2026-02-09 15:16:00
581,1,4,598.46,0.0,598.46,CARD,COMPLETED,2026-02-09 09:56:00
582,2,7,427.92,42.79,385.13,CASH,COMPLETED,2026-02-09 12:16:00
583,2,7,508.58,0.0,508.58,CASH,COMPLETED,2026-02-09 09:59:00
584,2,7,239.56,11.98,227.58,WALLET,COMPLETED,2026-02-09 20:13:00
585,2,6,209.22,20.92,188.3,CASH,VOIDED,2026-02-09 19:12:00
586,2,6,295.59,14.78,280.81,CARD,COMPLETED,2026-02-09 14:27:00
587,2,7,195.58,19.56,176.02,CASH,COMPLETED,2026-02-09 20:17:00
588,2,6,259.16,0.0,259.16,CASH,COMPLETED,2026-02-09 13:54:00
589,2,7,251.09,0.0,251.09,CARD,COMPLETED,2026-02-09 14:34:00
590,2,7,447.35,0.0,447.35,CASH,COMPLETED,2026-02-09 14:33:00
591,2,7,342.51,0.0,342.51,WALLET,COMPLETED,2026-02-09 14:16:00
592,2,6,373.11,0.0,373.11,CARD,COMPLETED,2026-02-09 11:01:00
593,2,6,493.7,0.0,493.7,CARD,REFUNDED,2026-02-09 21:24:00
594,2,7,484.7,0.0,484.7,CASH,COMPLETED,2026-02-09 20:40:00
595,2,7,101.28,5.06,96.22,CASH,COMPLETED,2026-02-09 20:10:00
596,2,6,96.96,0.0,96.96,CASH,VOIDED,2026-02-09 18:14:00
597,2,6,81.13,0.0,81.13,CASH,COMPLETED,2026-02-09 16:17:00
598,2,7,133.16,6.66,126.5,CASH,COMPLETED,2026-02-09 17:45:00
599,2,6,223.25,11.16,212.09,CARD,COMPLETED,2026-02-09 13:47:00
600,2,6,400.4,0.0,400.4,CASH,COMPLETED,2026-02-09 09:13:00
601,2,7,277.82,0.0,277.82,CASH,REFUNDED,2026-02-09 20:39:00
602,2,6,457.38,45.74,411.64,WALLET,COMPLETED,2026-02-09 12:18:00
603,2,6,139.34,13.93,125.41,CASH,COMPLETED,2026-02-09 16:29:00
604,2,6,435.75,0.0,435.75,CASH,COMPLETED,2026-02-09 19:45:00
605,2,6,90.17,0.0,90.17,CASH,REFUNDED,2026-02-09 16:16:00
606,2,6,79.28,7.93,71.35,CASH,COMPLETED,2026-02-09 13:06:00
607,2,6,225.33,0.0,225.33,CASH,COMPLETED,2026-02-09 13:05:00
608,3,10,566.51,56.65,509.86,CASH,COMPLETED,2026-02-09 10:59:00
609,3,10,163.21,0.0,163.21,CASH,COMPLETED,2026-02-09 20:27:00
610,3,9,588.05,0.0,588.05,CARD,COMPLETED,2026-02-09 20:15:00
611,3,10,488.46,0.0,488.46,CASH,COMPLETED,2026-02-09 15:49:00
612,3,9,131.47,0.0,131.47,CASH,COMPLETED,2026-02-09 09:43:00
613,3,10,546.84,0.0,546.84,WALLET,REFUNDED,2026-02-09 13:03:00
614,3,10,104.6,10.46,94.14,CARD,COMPLETED,2026-02-09 20:35:00
615,3,9,226.83,0.0,226.83,CASH,COMPLETED,2026-02-09 18:37:00
616,3,9,328.97,32.9,296.07,WALLET,COMPLETED,2026-02-09 13:34:00
617,3,10,566.47,0.0,566.47,CARD,COMPLETED,2026-02-09 15:23:00
618,3,9,311.25,0.0,311.25,CASH,COMPLETED,2026-02-09 19:13:00
619,3,10,405.12,40.51,364.61,CARD,COMPLETED,2026-02-09 12:01:00
620,3,10,447.0,0.0,447.0,CASH,COMPLETED,2026-02-09 17:06:00
621,3,9,323.84,32.38,291.46,CASH,COMPLETED,2026-02-09 11:57:00
622,3,10,519.26,25.96,493.3,CASH,COMPLETED,2026-02-09 13:23:00
623,3,10,577.66,0.0,577.66,CARD,COMPLETED,2026-02-09 13:33:00
624,3,9,110.06,5.5,104.56,CASH,COMPLETED,2026-02-09 15:15:00
625,3,10,410.31,20.52,389.79,CASH,COMPLETED,2026-02-09 14:06:00
626,3,9,155.82,0.0,155.82,CASH,COMPLETED,2026-02-09 13:11:00
627,3,10,157.15,0.0,157.15,CARD,COMPLETED,2026-02-09 10:38:00
628,3,10,202.19,20.22,181.97,CARD,COMPLETED,2026-02-09 10:43:00
629,3,10,337.6,16.88,320.72,CASH,COMPLETED,2026-02-09 10:14:00
630,3,10,568.13,0.0,568.13,CARD,COMPLETED,2026-02-09 17:12:00
631,3,10,224.03,11.2,212.83,CASH,COMPLETED,2026-02-09 20:51:00
632,3,10,30.77,0.0,30.77,CASH,COMPLETED,2026-02-09 16:20:00
633,3,9,216.65,0.0,216.65,CASH,COMPLETED,2026-02-09 14:27:00
634,3,9,223.8,0.0,223.8,WALLET,COMPLETED,2026-02-09 12:18:00
635,3,9,520.41,26.02,494.39,CASH,COMPLETED,2026-02-09 21:22:00
636,3,10,110.54,5.53,105.01,CASH,COMPLETED,2026-02-09 20:10:00
637,3,10,242.48,24.25,218.23,CARD,COMPLETED,2026-02-09 14:01:00
638,3,9,464.39,0.0,464.39,WALLET,COMPLETED,2026-02-09 13:34:00
639,3,9,207.8,20.78,187.02,WALLET,COMPLETED,2026-02-09 19:28:00
640,3,10,429.36,42.94,386.42,WALLET,COMPLETED,2026-02-09 10:33:00
641,3,9,196.89,9.84,187.05,CASH,COMPLETED,2026-02-09 14:06:00
642,4,13,132.44,6.62,125.82,CASH,COMPLETED,2026-02-09 12:38:00
643,4,12,388.16,0.0,388.16,CARD,COMPLETED,2026-02-09 21:57:00
644,4,12,75.47,3.77,71.7,CARD,COMPLETED,2026-02-09 18:58:00
645,4,12,559.1,0.0,559.1,CASH,COMPLETED,2026-02-09 21:21:00
646,4,12,111.8,0.0,111.8,CASH,COMPLETED,2026-02-09 14:22:00
647,4,13,526.22,0.0,526.22,CASH,COMPLETED,2026-02-09 11:21:00
648,4,12,537.16,0.0,537.16,CARD,COMPLETED,2026-02-09 19:01:00
649,4,12,194.13,0.0,194.13,CASH,COMPLETED,2026-02-09 20:23:00
650,4,13,291.81,0.0,291.81,CASH,COMPLETED,2026-02-09 16:17:00
651,4,13,465.23,0.0,465.23,CASH,COMPLETED,2026-02-09 13:23:00
652,4,12,52.54,0.0,52.54,CASH,REFUNDED,2026-02-09 21:03:00
653,4,12,192.34,0.0,192.34,CASH,COMPLETED,2026-02-09 20:43:00
654,4,12,310.71,0.0,310.71,CASH,COMPLETED,2026-02-09 19:54:00
655,4,13,518.52,0.0,518.52,CASH,COMPLETED,2026-02-09 10:42:00
656,4,13,173.24,0.0,173.24,CASH,COMPLETED,2026-02-09 10:46:00
657,4,12,560.5,0.0,560.5,CASH,COMPLETED,2026-02-09 10:37:00
658,4,12,492.32,0.0,492.32,CARD,COMPLETED,2026-02-09 11:43:00
659,4,13,312.16,0.0,312.16,CARD,COMPLETED,2026-02-09 14:12:00
660,4,12,247.12,12.36,234.76,CASH,COMPLETED,2026-02-09 15:26:00
661,4,12,597.12,0.0,597.12,CASH,COMPLETED,2026-02-09 14:53:00
